id_venda,id_cliente,id_vendedor,id_produto,quantidade,valor,data_venda
2567,141,5,73,4,356.32,2024-05-15
2568,78,15,35,2,255.34,2024-06-23
2569,220,13,43,3,162.99,2024-06-24
2570,111,15,56,4,446.79,2024-01-11
2571,78,7,5,2,578.59,2024-12-13
2572,102,8,23,3,335.32,2024-02-27
2573,161,12,14,4,527.11,2024-11-22
2574,13,14,44,3,195.97,2024-05-03
2575,185,13,44,3,238.82,2024-04-05
2576,250,2,28,2,89.45,2024-12-02
2577,180,8,54,4,956.58,2024-10-13
2578,201,14,1,3,944.56,2024-10-24
2579,174,2,7,3,825.49,2024-08-30
2580,141,2,72,3,1413.76,2024-02-17
2581,184,11,67,2,615.94,2024-10-11
2582,228,7,69,2,124.46,2024-12-08
2583,108,11,67,5,1660.24,2024-10-06
2584,34,6,5,3,986.18,2024-10-09
2585,153,4,4,3,753.87,2024-03-29
2586,42,1,2,1,61.04,2024-04-07
2587,174,11,28,5,195.64,2024-09-12
2588,8,10,31,5,563.96,2024-08-17
2589,44,9,9,5,399.49,2024-04-18
2590,77,9,53,5,1209.9,2024-07-30
2591,192,13,9,2,187.55,2024-10-05
2592,77,4,3,2,528.78,2024-07-26
2593,75,7,5,4,1135.88,2024-01-16
2594,119,5,25,2,776.31,2024-11-02
2595,112,14,60,5,660.7,2024-06-16
2596,24,9,71,4,993.53,2024-06-03
2597,157,5,20,4,254.27,2024-12-05
2598,88,2,27,5,1849.53,2024-06-20
2599,24,4,43,4,185.55,2024-11-30
2600,61,3,35,4,516.43,2024-10-25
2601,244,13,49,3,215.51,2024-10-28
2602,100,7,57,1,134.28,2024-03-03
2603,138,11,5,5,1488.56,2024-03-15
2604,171,4,18,3,185.62,2024-09-08
2605,9,3,37,2,288.82,2024-10-12
2606,187,13,9,2,183.44,2024-09-08
2607,161,15,38,1,47.66,2024-06-17
2608,161,6,58,4,547.81,2024-12-07
2609,96,15,59,5,215.94,2024-12-12
2610,14,1,44,1,68.73,2024-03-08
2611,247,15,34,3,240.72,2024-05-15
2612,248,4,8,2,447.95,2024-07-07
2613,28,7,52,3,862.21,2024-05-08
2614,37,13,5,1,349.0,2024-09-18
2615,114,7,4,3,702.56,2024-05-07
2616,48,6,57,3,450.51,2024-12-02
2617,206,1,45,1,77.02,2024-06-11
2618,82,15,33,3,201.96,2024-04-05
2619,48,14,65,4,550.19,2024-07-29
2620,53,12,59,5,193.59,2024-01-25
2621,105,13,4,1,276.72,2024-09-15
2622,189,10,6,1,120.73,2024-03-05
2623,67,10,44,5,394.53,2024-07-27
2624,34,6,5,4,1267.9,2024-04-02
2625,189,6,4,3,814.5,2024-09-14
2626,50,14,31,4,389.15,2024-07-06
2627,183,2,25,2,835.96,2024-10-08
2628,71,10,26,4,1584.82,2024-08-16
2629,248,4,6,3,311.17,2024-11-08
2630,45,3,23,4,494.63,2024-06-28
2631,220,7,8,2,445.02,2024-07-30
2632,34,6,5,3,994.36,2024-06-18
2633,202,6,7,2,561.92,2024-08-30
2634,15,12,40,1,119.91,2024-07-01
2635,189,15,32,4,407.03,2024-06-12
2636,245,8,23,2,207.65,2024-09-24
2637,117,2,77,2,491.67,2024-05-03
2638,49,6,8,2,491.88,2024-07-08
2639,136,5,64,3,379.65,2024-08-02
2640,40,6,75,3,313.26,2024-02-25
2641,136,12,15,3,108.46,2024-12-15
2642,106,5,43,3,143.88,2024-10-20
2643,37,1,39,1,306.41,2024-11-30
2644,143,15,32,3,290.72,2024-11-06
2645,49,4,45,2,153.86,2024-08-01
2646,196,4,43,4,191.27,2024-07-07
2647,78,12,79,1,107.15,2024-10-03
2648,168,15,34,2,152.95,2024-08-17
2649,164,1,13,4,133.53,2024-05-18
2650,16,8,26,3,1097.41,2024-11-14
2651,208,3,29,2,949.67,2024-11-17
2652,145,14,12,4,108.28,2024-10-03
2653,78,6,69,4,272.59,2024-06-30
2654,234,10,38,1,46.91,2024-02-05
2655,176,1,45,5,379.09,2024-07-12
2656,49,10,33,4,259.01,2024-07-11
2657,165,5,61,5,614.03,2024-05-11
2658,77,12,41,3,219.55,2024-06-30
2659,39,14,43,5,227.24,2024-07-07
2660,6,8,49,3,173.54,2024-05-13
2661,47,7,61,5,624.09,2024-06-13
2662,38,7,24,4,153.42,2024-12-04
2663,41,14,35,4,448.87,2024-02-03
2664,224,2,3,1,295.74,2024-11-06
2665,57,15,31,5,568.94,2024-10-28
2666,217,5,62,1,68.52,2024-01-26
2667,224,1,5,4,1180.28,2024-12-07
2668,99,3,68,4,363.13,2024-09-08
2669,127,14,11,3,235.07,2024-08-25
2670,159,3,34,1,77.34,2024-08-06
2671,168,11,77,4,813.26,2024-01-15
2672,116,8,39,5,1458.94,2024-12-22
2673,68,13,22,2,815.52,2024-03-02
2674,95,4,67,4,1304.6,2024-09-28
2675,100,13,2,4,273.73,2024-08-05
2676,192,8,77,4,840.88,2024-04-06
2677,80,6,63,4,959.01,2024-08-18
2678,128,5,18,3,194.62,2024-11-10
2679,161,15,40,2,291.15,2024-07-09
2680,155,7,54,1,231.22,2024-03-15
2681,58,13,8,4,1074.24,2024-08-06
2682,148,11,48,4,1227.44,2024-02-15
2683,193,10,37,3,422.51,2024-01-20
2684,161,4,58,4,471.91,2024-01-21
2685,80,6,54,3,802.23,2024-06-17
2686,85,14,36,1,38.11,2024-12-11
2687,199,5,59,3,113.74,2024-03-04
2688,56,2,27,3,1123.91,2024-03-03
2689,60,8,26,2,691.0,2024-04-23
2690,194,2,39,1,350.23,2024-10-17
2691,71,11,57,3,398.13,2024-11-25
2692,15,11,54,4,977.2,2024-10-15
2693,72,2,25,3,1267.37,2024-11-24
2694,134,6,3,1,316.34,2024-09-10
2695,80,6,59,2,83.45,2024-05-19
2696,9,9,25,4,1526.89,2024-07-10
2697,165,8,72,2,828.84,2024-05-11
2698,52,4,52,5,1464.4,2024-08-23
2699,207,1,43,3,133.73,2024-10-20
2700,144,13,4,1,287.44,2024-02-04
2701,77,1,54,5,1191.54,2024-11-14
2702,90,4,67,2,609.07,2024-01-01
2703,205,2,80,5,700.2,2024-11-14
2704,30,11,5,5,1410.94,2024-08-17
2705,143,6,10,1,281.43,2024-09-12
2706,219,1,53,3,748.35,2024-11-25
2707,215,2,26,4,1597.55,2024-06-20
2708,189,15,1,2,722.3,2024-04-28
2709,168,6,22,2,869.11,2024-10-18
2710,2,5,13,4,136.84,2024-05-31
2711,71,4,2,5,314.71,2024-05-12
2712,176,8,22,4,1420.35,2024-05-07
2713,48,15,50,1,81.52,2024-06-21
2714,190,3,11,2,168.34,2024-03-28
2715,14,3,51,1,191.11,2024-01-22
2716,189,15,33,5,328.35,2024-06-20
2717,32,5,78,2,71.67,2024-07-03
2718,206,12,61,3,378.05,2024-11-01
2719,85,13,41,5,388.06,2024-11-27
2720,120,10,71,2,578.3,2024-12-26
2721,143,6,6,1,126.24,2024-02-29
2722,176,11,10,2,514.01,2024-11-07
2723,129,5,14,3,361.16,2024-02-13
2724,209,4,45,4,329.14,2024-10-24
2725,149,4,6,4,418.12,2024-01-03
2726,111,15,4,1,278.06,2024-01-22
2727,159,3,40,4,587.01,2024-09-14
2728,246,9,48,3,969.65,2024-10-05
2729,52,2,24,2,93.28,2024-08-22
2730,78,15,40,3,443.55,2024-10-22
2731,248,2,25,1,437.6,2024-01-14
2732,124,15,46,2,167.45,2024-07-02
2733,213,7,22,2,727.95,2024-10-05
2734,240,5,2,2,116.48,2024-05-08
2735,45,7,62,1,68.36,2024-03-21
2736,36,1,9,2,155.17,2024-08-05
2737,205,8,74,4,740.22,2024-06-08
2738,103,13,76,5,291.57,2024-12-27
2739,182,15,65,3,435.88,2024-10-03
2740,225,12,64,4,501.13,2024-02-08
2741,115,1,23,3,336.16,2024-01-27
2742,62,1,5,3,899.47,2024-01-10
2743,173,12,77,4,868.05,2024-03-15
2744,205,5,15,3,109.58,2024-08-09
2745,48,6,58,5,686.06,2024-10-30
2746,126,3,30,5,2161.85,2024-12-24
2747,208,3,73,2,211.73,2024-09-18
2748,127,10,22,4,1718.66,2024-08-06
2749,6,9,2,3,175.33,2024-04-28
2750,117,6,30,1,431.09,2024-11-04
2751,48,6,55,5,379.5,2024-12-11
2752,122,2,74,1,211.98,2024-08-28
2753,168,14,65,3,377.21,2024-10-12
2754,236,9,39,5,1447.18,2024-10-22
2755,127,10,50,4,325.66,2024-08-01
2756,246,12,13,2,70.53,2024-01-06
2757,185,13,9,5,447.83,2024-07-02
2758,192,5,41,5,345.03,2024-02-21
2759,210,4,25,1,387.43,2024-11-09
2760,41,2,27,3,1054.12,2024-12-26
2761,7,15,65,3,449.15,2024-12-10
2762,221,4,55,2,129.5,2024-07-01
2763,155,12,40,1,122.99,2024-09-08
2764,128,4,19,2,115.29,2024-03-09
2765,222,7,65,4,548.57,2024-01-21
2766,51,12,23,2,219.57,2024-10-06
2767,33,2,77,5,1210.55,2024-10-18
2768,158,13,41,2,168.75,2024-03-02
2769,113,2,75,4,420.08,2024-09-11
2770,19,15,37,2,303.41,2024-02-23
2771,168,15,38,1,47.15,2024-06-20
2772,228,13,1,1,336.07,2024-09-29
2773,12,2,72,3,1383.63,2024-07-09
2774,24,12,6,2,203.66,2024-03-19
2775,20,5,4,5,1164.85,2024-01-24
2776,126,3,73,4,412.69,2024-11-24
2777,100,13,37,5,730.77,2024-09-01
2778,235,14,27,2,665.32,2024-05-23
2779,165,4,54,3,696.22,2024-04-14
2780,79,5,12,4,105.28,2024-01-24
2781,192,13,1,3,995.32,2024-03-03
2782,87,4,53,5,1235.63,2024-01-25
2783,121,12,19,2,120.52,2024-11-01
2784,202,6,3,4,1226.59,2024-02-09
2785,134,12,77,5,1082.41,2024-10-10
2786,184,8,74,4,743.11,2024-08-12
2787,48,15,65,4,617.95,2024-03-06
2788,243,13,67,2,736.86,2024-11-25
2789,205,11,9,5,397.27,2024-01-20
2790,93,5,19,3,174.79,2024-09-13
2791,238,7,3,4,1115.25,2024-04-24
2792,30,5,78,1,36.07,2024-10-23
2793,104,11,6,2,215.55,2024-02-24
2794,207,6,43,5,261.05,2024-10-18
2795,139,2,31,4,458.33,2024-01-17
2796,212,6,7,2,572.03,2024-08-17
2797,122,2,72,2,919.61,2024-08-03
2798,80,15,60,1,151.71,2024-04-10
2799,144,8,24,1,40.66,2024-06-26
2800,162,6,29,3,1335.17,2024-01-19
2801,195,8,67,5,1611.82,2024-08-21
2802,179,8,68,5,414.8,2024-10-27
2803,165,15,18,1,73.88,2024-01-17
2804,10,12,15,1,38.95,2024-01-12
2805,80,13,3,1,319.21,2024-05-31
2806,28,7,47,4,374.03,2024-01-08
2807,25,15,3,3,936.17,2024-07-28
2808,21,8,29,3,1146.99,2024-08-09
2809,77,3,64,1,141.74,2024-10-15
2810,107,9,4,1,254.66,2024-09-14
2811,120,8,30,2,722.48,2024-08-25
2812,152,13,29,1,454.02,2024-03-09
2813,216,5,49,5,306.27,2024-11-10
2814,124,14,33,5,287.74,2024-12-13
2815,194,1,2,3,186.51,2024-04-26
2816,26,9,57,5,648.04,2024-09-13
2817,80,15,36,3,136.0,2024-05-24
2818,136,14,37,1,120.64,2024-08-06
2819,63,13,3,3,970.66,2024-12-18
2820,209,7,57,1,124.1,2024-07-07
2821,249,10,31,2,219.1,2024-08-23
2822,51,5,20,3,197.59,2024-12-15
2823,76,8,39,2,584.64,2024-06-10
2824,172,2,24,1,47.37,2024-05-12
2825,44,2,21,2,314.4,2024-01-06
2826,27,8,70,5,940.02,2024-01-17
2827,46,6,10,3,850.89,2024-08-05
2828,168,13,32,3,312.46,2024-10-13
2829,172,5,49,1,58.56,2024-07-28
2830,81,2,80,5,721.37,2024-06-08
2831,189,5,79,1,113.14,2024-06-17
2832,161,6,5,4,1335.97,2024-11-24
2833,178,10,44,1,73.95,2024-04-08
2834,165,3,38,3,137.26,2024-12-21
2835,243,4,43,2,93.75,2024-01-16
2836,247,6,54,5,1317.25,2024-12-17
2837,211,15,37,3,423.39,2024-05-30
2838,111,15,65,4,607.75,2024-05-09
2839,200,5,73,4,349.26,2024-10-27
2840,9,4,10,1,243.7,2024-01-05
2841,146,7,57,2,253.96,2024-10-06
2842,33,7,59,3,117.46,2024-04-16
2843,119,8,80,3,383.29,2024-05-28
2844,206,11,67,1,305.33,2024-01-12
2845,7,15,50,3,254.92,2024-06-30
2846,51,12,6,1,109.15,2024-01-31
2847,158,10,29,2,942.56,2024-05-09
2848,8,8,25,4,1581.46,2024-07-03
2849,241,11,14,4,496.22,2024-03-04
2850,101,11,28,2,77.77,2024-11-28
2851,60,14,75,3,274.03,2024-11-20
2852,176,10,42,2,384.42,2024-10-20
2853,134,6,54,5,1430.22,2024-10-18
2854,186,7,10,5,1301.4,2024-06-30
2855,160,12,56,5,516.09,2024-03-29
2856,186,8,24,4,162.99,2024-05-27
2857,187,11,19,4,242.23,2024-09-27
2858,34,4,36,1,38.21,2024-11-03
2859,101,4,17,4,274.52,2024-08-24
2860,236,7,4,3,763.88,2024-05-22
2861,237,12,78,3,103.87,2024-03-24
2862,97,9,3,1,282.5,2024-06-28
2863,241,1,5,5,1479.43,2024-03-23
2864,123,1,38,3,120.27,2024-03-27
2865,135,13,18,4,296.02,2024-08-03
2866,124,8,24,2,80.82,2024-06-11
2867,68,12,18,4,242.73,2024-03-09
2868,113,12,17,5,344.21,2024-10-23
2869,99,3,31,2,221.52,2024-09-07
2870,194,8,29,2,823.71,2024-11-16
2871,245,5,67,4,1324.79,2024-10-18
2872,202,11,43,2,97.19,2024-02-04
2873,122,6,1,3,1002.67,2024-10-13
2874,26,10,38,1,46.46,2024-10-17
2875,124,6,60,4,611.69,2024-04-26
2876,157,2,27,3,1145.34,2024-06-08
2877,88,9,6,4,432.95,2024-07-10
2878,226,10,35,4,503.98,2024-01-10
2879,156,1,5,2,551.76,2024-12-01
2880,123,11,6,1,106.67,2024-05-22
2881,161,6,2,2,135.17,2024-02-08
2882,84,14,80,5,627.66,2024-06-28
2883,184,2,4,2,540.31,2024-01-08
2884,240,14,73,1,92.05,2024-01-02
2885,48,15,31,2,234.42,2024-05-23
2886,239,2,74,5,1089.94,2024-08-04
2887,167,8,75,3,276.68,2024-10-04
2888,2,6,67,1,357.1,2024-01-23
2889,159,5,57,2,267.08,2024-07-19
2890,160,7,48,2,635.01,2024-09-13
2891,245,7,58,1,114.82,2024-12-19
2892,45,3,35,3,391.88,2024-12-15
2893,67,12,19,1,59.12,2024-07-16
2894,170,5,20,5,328.72,2024-10-20
2895,189,15,49,4,273.09,2024-01-18
2896,143,8,72,4,1606.84,2024-12-22
2897,93,15,60,3,448.6,2024-02-14
2898,102,1,56,4,403.53,2024-08-07
2899,244,5,56,5,484.28,2024-10-23
2900,138,8,41,2,139.72,2024-01-27
2901,72,2,24,4,188.0,2024-07-01
2902,172,11,5,3,910.57,2024-08-12
2903,4,9,1,3,859.08,2024-11-17
2904,120,10,68,4,359.79,2024-10-23
2905,231,3,76,2,119.7,2024-04-22
2906,249,11,21,4,599.87,2024-06-24
2907,90,13,54,2,576.41,2024-03-20
2908,64,14,73,3,267.13,2024-09-16
2909,148,14,34,3,195.16,2024-12-27
2910,47,5,47,4,354.74,2024-10-24
2911,201,9,1,3,938.11,2024-10-02
2912,105,4,6,2,202.87,2024-05-17
2913,250,2,70,3,678.71,2024-03-05
2914,133,10,69,3,209.45,2024-12-13
2915,114,10,57,1,151.14,2024-01-23
2916,12,7,9,4,305.8,2024-05-22
2917,209,13,2,3,213.13,2024-02-10
2918,223,12,40,3,366.89,2024-10-13
2919,22,8,49,2,121.75,2024-12-25
2920,112,8,23,3,337.76,2024-12-28
2921,205,8,21,3,419.86,2024-07-10
2922,129,14,34,5,322.43,2024-10-03
2923,128,12,19,2,118.27,2024-07-04
2924,48,15,68,5,454.15,2024-08-02
2925,182,4,67,2,607.01,2024-03-23
2926,45,3,68,2,175.33,2024-10-15
2927,214,13,16,2,128.26,2024-03-11
2928,179,11,9,5,388.59,2024-06-28
2929,117,7,62,1,66.56,2024-12-07
2930,29,5,60,4,508.3,2024-05-31
2931,134,6,4,4,1138.55,2024-06-07
2932,168,6,53,4,1209.69,2024-08-30
2933,111,12,19,4,247.99,2024-01-24
2934,91,9,57,3,398.65,2024-03-12
2935,71,10,24,1,45.86,2024-02-01
2936,147,5,67,4,1270.66,2024-10-30
2937,129,9,5,4,1142.09,2024-05-21
2938,126,3,73,3,314.43,2024-07-31
2939,202,15,30,5,2136.23,2024-12-17
2940,9,5,59,2,74.5,2024-08-09
2941,150,4,6,1,103.84,2024-01-29
2942,23,4,7,5,1272.81,2024-05-02
2943,211,4,3,1,281.34,2024-09-17
2944,172,5,41,3,210.58,2024-06-14
2945,161,6,10,3,849.96,2024-07-20
2946,109,2,74,3,635.96,2024-12-28
2947,55,9,53,5,1308.26,2024-04-12
2948,129,11,3,2,530.62,2024-07-22
2949,234,7,32,2,180.99,2024-10-04
2950,207,12,79,5,560.27,2024-05-08
2951,246,2,42,4,803.11,2024-12-20
2952,44,2,56,2,223.4,2024-08-05
2953,247,15,36,5,220.5,2024-12-16
2954,80,15,50,1,82.3,2024-10-29
2955,49,8,22,1,383.41,2024-01-03
2956,136,3,78,1,42.23,2024-11-13
2957,190,6,17,1,77.33,2024-12-04
2958,41,8,25,1,388.69,2024-07-06
2959,20,11,71,3,779.27,2024-07-14
2960,209,3,35,4,511.23,2024-03-18
2961,25,1,52,4,1152.48,2024-04-30
2962,204,10,68,2,178.34,2024-03-08
2963,33,7,58,1,122.64,2024-01-08
2964,14,4,41,3,219.9,2024-10-31
2965,152,13,9,2,175.14,2024-05-24
2966,77,9,45,1,79.01,2024-07-07
2967,195,1,77,2,424.53,2024-05-06
2968,166,3,73,5,529.14,2024-01-13
2969,6,3,37,1,137.73,2024-11-13
2970,120,1,58,2,228.42,2024-06-17
2971,177,12,15,4,149.06,2024-11-25
2972,126,4,43,3,139.69,2024-02-03
2973,33,8,75,2,184.4,2024-06-07
2974,238,9,53,1,244.01,2024-07-18
2975,110,7,8,5,1091.82,2024-10-22
2976,223,12,19,2,117.96,2024-01-27
2977,36,14,45,1,82.54,2024-02-20
2978,227,4,8,2,452.56,2024-08-11
2979,236,3,46,5,417.05,2024-05-27
2980,103,13,67,1,376.32,2024-11-04
2981,155,14,29,4,1651.36,2024-12-18
2982,150,10,38,5,233.0,2024-07-04
2983,48,6,24,1,47.23,2024-02-15
2984,241,7,23,1,111.95,2024-12-27
2985,220,7,42,5,804.55,2024-01-02
2986,71,12,25,4,1475.39,2024-04-20
2987,69,7,7,2,505.57,2024-10-15
2988,151,13,5,2,678.64,2024-12-28
2989,162,1,71,2,482.85,2024-08-14
2990,184,7,43,2,93.32,2024-01-25
2991,161,14,60,5,630.81,2024-09-03
2992,72,2,63,2,468.57,2024-01-23
2993,11,10,28,2,89.17,2024-08-05
2994,246,11,53,3,739.88,2024-07-08
2995,106,9,6,5,540.56,2024-08-24
2996,8,11,9,4,322.95,2024-04-22
2997,118,3,55,5,367.91,2024-02-03
2998,189,6,43,1,53.68,2024-09-10
2999,81,4,9,5,392.88,2024-09-12
3000,146,7,46,5,369.39,2024-10-23
3001,84,7,2,1,62.09,2024-11-23
3002,238,15,38,4,187.26,2024-03-19
3003,118,3,67,3,1107.77,2024-02-15
3004,145,1,5,3,833.29,2024-05-15
3005,162,6,26,4,1672.38,2024-04-27
3006,102,8,29,1,387.71,2024-08-07
3007,55,5,66,4,242.86,2024-02-09
3008,203,4,6,5,535.32,2024-03-03
3009,159,1,47,2,182.81,2024-12-09
3010,156,4,69,3,171.62,2024-12-10
3011,242,11,73,4,371.91,2024-10-12
3012,7,5,49,5,313.68,2024-04-11
3013,178,10,37,3,444.75,2024-07-25
3014,176,8,7,4,987.17,2024-06-08
3015,103,5,47,4,376.65,2024-12-18
3016,57,9,1,5,1521.03,2024-04-17
3017,105,9,45,1,79.34,2024-06-20
3018,239,10,22,5,2132.82,2024-04-04
3019,98,7,5,2,596.91,2024-03-14
3020,111,6,71,3,880.55,2024-07-30
3021,111,15,32,3,301.89,2024-04-08
3022,138,13,9,4,363.27,2024-02-23
3023,91,1,10,5,1305.25,2024-07-16
3024,154,2,51,2,386.83,2024-10-08
3025,194,7,67,5,1655.87,2024-11-11
3026,61,3,33,1,65.81,2024-12-14
3027,167,15,80,3,406.04,2024-08-06
3028,133,10,30,3,1261.26,2024-10-14
3029,59,9,31,1,97.92,2024-10-05
3030,32,1,7,3,737.65,2024-10-26
3031,166,2,27,4,1530.66,2024-11-04
3032,244,13,12,2,59.3,2024-01-15
3033,41,2,63,2,468.16,2024-11-17
3034,14,3,37,1,150.8,2024-05-04
3035,212,14,37,1,123.12,2024-01-03
3036,26,10,32,2,196.76,2024-10-08
3037,124,10,34,2,155.59,2024-11-05
3038,230,1,32,1,89.22,2024-08-21
3039,163,8,21,1,146.33,2024-12-19
3040,33,2,49,3,217.13,2024-04-18
3041,194,14,44,3,199.82,2024-05-11
3042,201,4,62,1,66.62,2024-02-07
3043,247,6,69,1,66.34,2024-11-16
3044,230,1,71,4,950.28,2024-09-04
3045,36,3,33,1,61.27,2024-05-01
3046,188,11,2,5,314.92,2024-04-13
3047,161,5,15,2,77.24,2024-03-26
3048,10,2,27,2,714.12,2024-02-08
3049,60,9,45,2,161.56,2024-07-15
3050,190,3,21,1,160.37,2024-02-20
3051,120,7,10,2,511.91,2024-04-20
3052,127,3,13,1,39.96,2024-09-15
3053,183,2,60,5,732.22,2024-03-10
3054,71,10,37,5,715.61,2024-05-11
3055,209,13,1,2,667.73,2024-11-10
3056,169,10,44,2,154.89,2024-01-12
3057,243,5,47,2,178.45,2024-09-24
3058,200,5,78,3,103.1,2024-06-14
3059,241,13,43,2,108.25,2024-07-30
3060,40,15,65,5,741.58,2024-08-19
3061,234,10,38,1,46.39,2024-07-20
3062,169,5,12,3,83.54,2024-04-28
3063,34,6,6,4,473.27,2024-11-24
3064,63,10,18,5,348.7,2024-01-14
3065,141,2,17,1,78.71,2024-02-16
3066,103,13,52,2,705.83,2024-09-30
3067,19,1,77,1,204.52,2024-04-01
3068,11,5,13,1,35.71,2024-11-22
3069,213,12,59,1,38.82,2024-08-23
3070,172,1,58,3,367.39,2024-08-13
3071,176,10,37,1,139.75,2024-05-10
3072,15,14,31,3,296.41,2024-10-05
3073,21,11,70,5,931.93,2024-02-01
3074,137,15,43,4,215.46,2024-12-21
3075,119,7,3,5,1398.41,2024-03-07
3076,145,5,11,1,76.92,2024-10-17
3077,116,3,46,1,89.88,2024-09-04
3078,243,14,32,2,182.33,2024-12-06
3079,143,4,45,2,155.14,2024-09-15
3080,42,14,35,3,339.09,2024-03-17
3081,159,1,76,2,101.81,2024-09-25
3082,239,10,68,4,352.56,2024-08-22
3083,39,3,46,4,358.13,2024-11-17
3084,42,1,33,1,58.01,2024-11-09
3085,148,4,52,2,605.7,2024-09-27
3086,197,5,62,3,197.71,2024-12-12
3087,64,8,28,3,120.8,2024-07-20
3088,76,13,78,1,41.7,2024-10-10
3089,170,7,6,2,212.29,2024-06-19
3090,58,14,40,1,131.66,2024-11-18
3091,14,3,37,2,282.58,2024-01-31
3092,49,2,70,2,434.7,2024-12-18
3093,189,6,6,5,615.44,2024-04-03
3094,162,15,44,3,223.76,2024-07-04
3095,158,13,10,2,562.57,2024-02-23
3096,87,8,29,3,1247.16,2024-06-19
3097,165,8,23,5,543.41,2024-06-02
3098,197,3,38,5,219.59,2024-07-06
3099,44,2,72,3,1411.9,2024-11-24
3100,67,10,37,2,291.73,2024-09-13
3101,45,8,27,3,926.61,2024-11-14
3102,169,10,34,3,224.57,2024-01-02
3103,119,1,4,3,719.42,2024-11-29
3104,57,2,62,5,375.49,2024-12-17
3105,161,15,72,2,896.06,2024-04-10
3106,224,2,29,4,1910.14,2024-05-02
3107,123,12,78,4,150.62,2024-06-06
3108,191,4,71,1,260.3,2024-11-19
3109,4,7,67,4,1218.08,2024-01-14
3110,208,7,53,2,516.76,2024-06-07
3111,239,10,33,5,334.16,2024-11-02
3112,161,12,40,1,125.17,2024-05-16
3113,22,8,21,1,137.84,2024-03-25
3114,124,6,2,1,72.27,2024-01-27
3115,124,3,73,4,423.23,2024-09-18
3116,164,4,6,1,107.01,2024-02-10
3117,192,5,71,3,722.47,2024-01-19
3118,119,14,49,5,307.43,2024-11-21
3119,130,13,21,1,172.11,2024-11-27
3120,109,2,18,3,213.64,2024-11-24
3121,58,8,22,2,758.86,2024-09-30
3122,162,15,36,5,232.07,2024-06-13
3123,154,12,77,3,619.34,2024-06-14
3124,121,11,28,4,160.75,2024-11-07
3125,44,9,1,3,883.85,2024-09-01
3126,249,10,69,2,136.5,2024-08-10
3127,121,1,71,1,238.31,2024-10-27
3128,155,4,58,1,115.16,2024-05-23
3129,217,14,32,2,172.79,2024-08-10
3130,7,12,68,3,244.02,2024-11-19
3131,159,7,50,4,292.89,2024-11-12
3132,55,7,53,4,959.63,2024-09-05
3133,205,6,2,1,69.43,2024-03-07
3134,43,7,49,3,188.73,2024-05-26
3135,34,15,17,3,235.76,2024-05-30
3136,129,1,69,2,117.88,2024-07-10
3137,87,4,9,2,158.81,2024-08-20
3138,181,13,53,4,1208.4,2024-07-04
3139,118,13,63,3,741.21,2024-06-29
3140,236,12,43,1,45.3,2024-06-18
3141,191,14,44,4,264.52,2024-10-30
3142,164,14,65,3,407.64,2024-03-21
3143,123,14,36,5,193.28,2024-12-17
3144,110,13,6,2,251.8,2024-07-22
3145,66,8,75,5,474.06,2024-03-13
3146,210,1,57,3,376.28,2024-08-12
3147,16,1,3,3,815.55,2024-02-12
3148,126,3,46,4,358.04,2024-04-23
3149,178,14,33,2,113.58,2024-11-07
3150,124,14,38,3,115.18,2024-05-25
3151,19,7,52,2,564.66,2024-01-31
3152,91,9,48,2,619.63,2024-07-27
3153,223,2,27,4,1410.49,2024-04-01
3154,98,11,78,2,73.29,2024-12-20
3155,11,9,69,1,59.9,2024-07-15
3156,63,1,8,1,224.82,2024-07-10
3157,73,5,76,3,148.41,2024-11-30
3158,14,13,3,5,1617.1,2024-02-14
3159,121,4,70,1,198.22,2024-12-16
3160,134,15,63,4,982.25,2024-08-22
3161,138,13,44,4,301.74,2024-07-01
3162,40,6,57,1,149.32,2024-12-22
3163,52,5,14,1,131.72,2024-03-12
3164,160,7,43,3,136.38,2024-01-26
3165,159,9,18,2,127.59,2024-04-06
3166,243,11,27,3,970.9,2024-02-05
3167,250,5,41,3,215.73,2024-01-15
3168,6,8,29,1,393.55,2024-08-04
3169,99,1,4,3,738.64,2024-03-04
3170,212,12,61,4,477.93,2024-02-24
3171,108,15,72,2,939.64,2024-05-10
3172,35,11,67,4,1235.19,2024-03-30
3173,133,10,65,2,299.5,2024-12-07
3174,41,1,45,5,400.3,2024-08-20
3175,197,8,63,5,1033.71,2024-05-15
3176,197,9,3,5,1372.68,2024-10-28
3177,213,5,11,4,313.67,2024-06-19
3178,234,10,75,3,317.31,2024-07-20
3179,76,11,56,3,306.42,2024-03-14
3180,212,4,1,3,862.08,2024-07-08
3181,16,3,68,4,364.25,2024-07-06
3182,34,6,65,5,758.27,2024-09-06
3183,238,10,44,4,304.0,2024-01-23
3184,239,12,30,4,1494.8,2024-11-24
3185,191,6,57,1,141.11,2024-12-19
3186,171,5,59,1,39.24,2024-09-10
3187,70,4,55,1,66.52,2024-02-24
3188,26,7,10,1,261.5,2024-10-27
3189,204,10,50,3,243.55,2024-06-14
3190,46,14,44,2,135.71,2024-12-30
3191,124,15,72,4,1834.32,2024-09-14
3192,246,6,2,4,289.01,2024-07-19
3193,240,9,45,3,243.09,2024-02-26
3194,84,12,49,4,233.2,2024-08-03
3195,144,7,39,1,297.81,2024-08-03
3196,168,15,31,3,338.65,2024-07-08
3197,189,6,3,2,602.7,2024-06-20
